     1.000     1.000     1.000     2.000     1.000     2.000     2.000     1.000     2.000     1.000     2.000     1.000     2.000     2.000     1.000     1.000     1.000     2.000     2.000     2.000     2.000     1.000     1.000     1.000     1.000     1.000     1.000     2.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *     3.000     1.000     4.000     4.000     3.000     4.000     4.000     3.000     0.000     3.000     3.000     3.000     3.000     3.000     2.000     6.000     1.000     2.000     4.000     5.000     5.000     3.000     5.000     4.000     4.000     2.000     1.000     3.000     3.000     3.000     3.000     1.000     1.000     4.000     1.000     3.000     4.000     5.000     4.000     3.000     4.000     4.000     3.000     1.000     1.000     1.000     1.000     3.000     3.000     1.000         *         *         *     2.000     1.000     1.000         *         *         *         *         *     3.000     0.000     0.000         *         *     0.000         *     3.000     0.000     0.000     5.000     5.000     2.000     5.000     4.000         *     5.000     2.000     4.000         *     4.000     5.000     4.000     4.000    49.000    -0.637     0.000         *     0.000     0.000   115.000     0.705     4.000     5.000     7.000    11.000    14.000    16.000     0.152     0.431     0.262     0.398     0.201     0.395    -0.386     0.374    -0.220     0.667    -0.329     0.706     0.610  1409   7 120
     2.000     1.000     1.000         *     0.000         *         *         *         *         *         *         *         *         *     1.000     1.000     2.000     0.000     2.000     0.000     1.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *     4.000     1.000     4.000     2.000         *     4.000     3.000         *         *         *         *         *         *         *         *     6.000     1.000         *     5.000     4.000     4.000     5.000     4.000     5.000     3.000     1.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     5.000     1.000     3.000     5.000     5.000     4.000     3.000     4.000     4.000     5.000     1.000         *         *         *         *         *         *         *         *         *     3.000     3.000     2.000         *         *         *         *     0.000         *         *     0.000     2.000     1.000     1.000         *     5.000     1.000     1.000     4.000     4.000     5.000     4.000     4.000     4.000     4.000     2.000         *         *     5.000     5.000     5.000     2.000    48.000    -0.768     0.000         *     0.000     0.000    82.000    -1.312     3.000     5.000     7.000    11.000    14.000    17.000    -0.730     0.542    -0.859     0.676    -1.087     0.402    -0.886     0.756    -0.832     0.812    -0.750     0.881     0.504  1410   2 366
         *         *         *         *         *         *         *         *         *         *         *         *         *         *     1.000     1.000     2.000     2.000     2.000     2.000     2.000     1.000     0.000     2.000     1.000     2.000     2.000     2.000         *         *         *         *         *         *         *     0.000     1.000     1.000     1.000     2.000     1.000     2.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *     6.000     1.000         *     1.000     0.000     1.000     1.000     0.000     2.000     0.000         *         *         *         *         *         *         *         *     4.000     0.000         *     0.000     0.000     0.000     2.000     2.000     3.000     2.000     0.000         *         *         *         *     1.000     2.000         *         *         *     3.000     2.000     3.000     2.000     2.000     2.000     3.000     1.000         *         *     1.000     2.000     1.000     1.000     8.000         *     2.000     0.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *     0.000         *     0.000     0.000         *         *     3.000     5.000     7.000    11.000    14.000    17.000     0.227     0.753     0.152     0.654     0.372     0.432    -0.193     0.367    -0.192     0.608    -0.530     0.374     0.944  1411   1 101
         *         *         *         *         *         *         *     0.000     2.000     0.000     0.000     2.000     0.000     0.000     0.000     1.000     1.000     1.000     2.000     1.000     0.000     1.000     1.000     1.000     1.000     2.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     2.000     1.000     2.000     1.000     2.000         *         *         *         *         *         *         *     1.000     0.000     1.000     1.000     2.000     2.000     0.000     2.000     5.000     1.000         *     4.000     1.000     4.000     4.000     5.000     4.000     4.000     0.000     0.000     1.000     0.000     2.000     3.000     0.000     2.000     5.000     1.000     3.000     5.000     0.000     5.000     3.000     5.000     5.000     4.000     1.000     1.000     2.000     4.000     3.000     2.000     2.000     2.000     3.000     2.000     2.000     2.000     2.000     3.000     1.000     3.000     3.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     4.000         *     1.000     0.000     1.000     3.000     2.000     4.000     4.000     5.000     5.000     2.000     5.000     1.000     1.000     4.000     1.000     5.000    43.000    -1.425     0.000         *     0.000     0.000         *         *         *     5.000     7.000    11.000    14.000    17.000    -1.044     0.696    -1.524     0.380    -1.219     0.359    -1.019     0.332    -0.895     0.349    -0.460     0.365     1.306  1412   1 128
     0.000     1.000     1.000     2.000     1.000     1.000     1.000     1.000     2.000     1.000     2.000     1.000     1.000     1.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     1.000     2.000     2.000     2.000     2.000     2.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     2.000     2.000     4.000     1.000     3.000     3.000     1.000     3.000     1.000     3.000     1.000     3.000     3.000     3.000     4.000     1.000     4.000     5.000     1.000     3.000     5.000     5.000     4.000     3.000     3.000     1.000     3.000     0.000     0.000     2.000     2.000     0.000     1.000     2.000     2.000     3.000     1.000     3.000     4.000     2.000     4.000     3.000     3.000     3.000     4.000     1.000     1.000     1.000     1.000     3.000     4.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     2.000     2.000     3.000     3.000     1.000     2.000     0.000     1.000     4.000     1.000     0.000         *    12.000     2.000     0.000     5.000     5.000     5.000     5.000     5.000     5.000     5.000     5.000     5.000     1.000     1.000     5.000     1.000     1.000    54.000     0.020     3.500         *         *         *    94.000    -0.579     2.000     5.000     7.000    10.000    14.000    16.000    -0.534     0.395    -0.143     0.363     0.451     0.404     0.166     0.361    -0.816     0.347    -0.266     0.374     0.522  1414   2 382
         *         *         *         *         *         *         *     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000         *     1.000     1.000     1.000     0.000     1.000     1.000     2.000     1.000     1.000         *         *         *         *         *         *         *     2.000     1.000     1.000     1.000     1.000     2.000     2.000         *         *         *         *         *         *         *     1.000     0.000     1.000     1.000     3.000     1.000     2.000     4.000     6.000     0.000     1.000     4.000     4.000     4.000     4.000     3.000     4.000     3.000     1.000     2.000     3.000     1.000     2.000     3.000         *     2.000     4.000     0.000     1.000     5.000     3.000     0.000     3.000     3.000     3.000     3.000     1.000     2.000     2.000     2.000     2.000     0.000     3.000         *         *         *         *         *         *     2.000     0.000     3.000     1.000     1.000     4.000     0.000     0.000     2.000     1.000     1.000     7.000         *     1.000     1.000     5.000     5.000     3.000     4.000     4.000     4.000     5.000     5.000     5.000     3.000     4.000     4.000     4.000     4.000    59.000     0.677     0.000         *     0.000     0.000         *         *     3.000     4.000     7.000    11.000         *    17.000    -0.664     0.697    -0.891     0.371    -0.878     0.373    -0.878     0.337    -0.610     0.601    -0.288     0.381     0.208  1417   3 155
         *     1.000     2.000     1.000     2.000     2.000     1.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *     0.000     2.000     2.000         *     1.000     2.000     2.000     1.000     0.000     1.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     1.000     1.000     1.000     0.000     2.000     3.000     0.000         *         *         *         *         *         *         *         *     2.000     1.000         *     5.000     0.000     0.000     2.000     2.000     2.000     2.000         *         *         *         *         *         *         *         *     5.000     1.000         *     1.000     0.000     0.000     2.000     1.000     1.000     3.000     0.000     4.000     0.000     0.000     2.000     3.000     4.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     2.000     3.000     2.000     1.000         *         *     1.000     2.000     1.000     1.000     8.000         *     2.000     0.000     5.000     5.000     4.000     4.000     3.000         *     5.000     4.000     5.000     2.000     4.000     1.000     1.000     4.000    47.000    -0.900     0.000         *     0.000     0.000    65.000    -2.352     3.000     5.000     7.000    11.000    14.000    17.000    -0.104     0.447    -0.005     0.654    -0.015     0.645     0.160     0.406    -0.192     0.371     0.456     0.388     0.502  1418   2 207
     2.000         *         *     2.000     1.000         *         *     2.000     0.000     2.000     0.000     2.000     1.000     1.000         *         *         *         *         *         *         *     1.000     2.000     1.000     2.000     0.000     0.000     0.000     2.000     1.000         *     1.000     2.000     2.000     2.000     1.000     1.000     1.000     1.000     2.000     2.000     2.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000         *     1.000     2.000         *     1.000     2.000     0.000     2.000     6.000     1.000     3.000     4.000     0.000     5.000     5.000     5.000     0.000     3.000         *         *         *         *         *         *         *         *     3.000     1.000         *     0.000     5.000     0.000     2.000     0.000     0.000     4.000     0.000         *         *         *         *     0.000     0.000     3.000     3.000     3.000     2.000     2.000     2.000         *         *         *         *         *         *         *     0.000     2.000     1.000     1.000     7.000         *     1.000     0.000     4.000     1.000     1.000     2.000     1.000     4.000         *     4.000     4.000     3.000     2.000     2.000     3.000     2.000    33.000    -2.739     0.000         *     0.000     0.000    81.000    -1.374     3.000     5.000     7.000    11.000    14.000    17.000     0.129     0.542    -0.719     0.370    -0.370     0.602    -0.693     0.331     0.016     0.385    -0.191     0.378     0.175  1421   3 314
     1.000     2.000     1.000     2.000     1.000     2.000     2.000     2.000     1.000     1.000     2.000     0.000     2.000     2.000         *     1.000     2.000     0.000     0.000     2.000     1.000     1.000     1.000     2.000     1.000     2.000     2.000     2.000     2.000     1.000     2.000     1.000     2.000     2.000     2.000     2.000     1.000     2.000     1.000     2.000     2.000     2.000     3.000     1.000     1.000     0.000     3.000     3.000     0.000     2.000     1.000     2.000     1.000     2.000     3.000     0.000     2.000     5.000     0.000     1.000     4.000     4.000     3.000     0.000     2.000     4.000     4.000     2.000     2.000     3.000     1.000     2.000     2.000     1.000     2.000     4.000     0.000     3.000     3.000     4.000     2.000     0.000     2.000     3.000     4.000     1.000     1.000     1.000     1.000     2.000     0.000     1.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     2.000     2.000     3.000     1.000     4.000     0.000     1.000         *         *     1.000    13.000         *     3.000     0.000     4.000     5.000     5.000     5.000     5.000     5.000     4.000     4.000     3.000     3.000     5.000     5.000     2.000     5.000    60.000     0.808     0.000         *     0.000     0.000   105.000     0.094     3.000     5.000     7.000    10.000    14.000    17.000     0.243     0.435     0.063     0.388    -0.528     0.365     0.133     0.357     0.276     0.381     0.318     0.392     1.119  1422   8 245
         *     1.000     1.000     1.000     0.000     0.000     1.000         *     1.000     1.000     1.000     1.000     1.000     2.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     2.000     1.000     2.000     2.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000         *         *         *         *         *         *         *     1.000     3.000     4.000     1.000     2.000     3.000     1.000     2.000     1.000     2.000     3.000     2.000     3.000     1.000     4.000     4.000     0.000     2.000     5.000     1.000     4.000     2.000     3.000     2.000     3.000     3.000     1.000     3.000     3.000     2.000     3.000     0.000     3.000     4.000     0.000     3.000     1.000     3.000     4.000     0.000     0.000     1.000     3.000     0.000     2.000     2.000     2.000     3.000     3.000     2.000     2.000     3.000     1.000     2.000     2.000     1.000         *         *         *         *         *     4.000     0.000     0.000     1.000     0.000     1.000     8.000         *     2.000     0.000     5.000     4.000     4.000     4.000     4.000         *     5.000     4.000     4.000     5.000     3.000     5.000     4.000     5.000    56.000     0.283     0.000         *     0.000     0.000   112.000     0.522     3.000     5.000     7.000    11.000    14.000    17.000    -1.224     0.416    -0.741     0.376    -1.055     0.355    -0.444     0.355    -1.485     0.365    -0.754     0.639     0.565  1424   2 117
     1.000     2.000     2.000     2.000     1.000     2.000     2.000     1.000     2.000     1.000     2.000     1.000     2.000     2.000     1.000     2.000     1.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     0.000     1.000     1.000     0.000     2.000     2.000     2.000     0.000     1.000     3.000     1.000     3.000     3.000     2.000     3.000     6.000     1.000     3.000     5.000     3.000     4.000     2.000     3.000     4.000     2.000     2.000     1.000     2.000     1.000     3.000     3.000     1.000     3.000     5.000     1.000     3.000     4.000     3.000     4.000     2.000     3.000     3.000     2.000     0.000     2.000     1.000     3.000     3.000     1.000     2.000     3.000     3.000     2.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     1.000     4.000     0.000     1.000         *         *     1.000    12.000         *     3.000     0.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *     0.000         *     0.000     0.000         *         *     3.000     4.000     6.000    10.000    13.000    16.000     0.722     0.468     0.663     0.421     0.705     0.416     1.114     0.425     1.144     0.459     1.160     0.477     0.597  1425   7 186
     0.000     0.000     1.000     1.000     1.000     2.000     2.000     0.000     1.000     2.000     1.000     2.000     1.000     1.000     1.000     0.000     1.000     1.000     2.000     2.000     2.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     2.000     0.000     2.000     1.000     1.000         *         *         *         *         *         *         *     1.000     1.000     4.000     3.000     3.000     4.000     4.000     2.000     1.000     1.000     3.000     3.000     3.000     3.000     2.000     4.000     1.000     3.000     5.000     1.000     0.000     2.000     3.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     4.000     5.000     1.000     3.000     5.000     2.000     2.000     3.000     3.000     3.000     2.000     0.000     1.000     2.000     2.000     3.000     0.000     3.000     3.000     3.000     3.000     2.000     2.000     2.000         *         *         *         *         *     4.000     0.000     0.000         *         *     1.000    10.000         *     2.000     0.000     5.000     5.000     3.000     3.000     1.000         *     4.000     5.000     4.000     3.000     5.000     5.000     4.000     5.000    52.000    -0.243     0.000         *     0.000     0.000    88.000    -0.946     3.000     4.000     7.000    10.000    14.000    16.000    -0.800     0.404    -0.921     0.362    -0.770     0.360    -1.902     0.369    -1.305     0.359    -1.489     0.642     1.552  1426   4 121
     1.000     1.000     1.000     2.000     2.000     1.000     2.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *     1.000     2.000     4.000     1.000     3.000     3.000     1.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *     3.000     3.000     3.000     3.000     2.000         *         *     1.000     2.000     0.000     1.000     3.000     1.000     0.000     9.000         *     2.000     1.000     4.000     2.000     2.000     1.000     3.000     5.000     5.000     3.000     4.000     1.000     5.000     5.000     5.000     5.000    50.000    -0.506     0.375     1.000     0.375     0.000    86.000    -1.068     3.000         *         *         *    14.000    16.000    -0.041     0.458    -0.031     0.825    -0.032     0.868    -0.028     0.959    -0.025     0.990    -0.022     1.031     2.263  1429   2 176
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000     1.000     0.000     0.000     0.000     2.000     1.000     2.000     1.000     1.000     1.000     1.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     1.000     1.000     4.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     2.000     2.000     2.000     2.000     6.000     0.000     3.000     2.000     0.000     3.000     0.000     0.000     4.000     1.000     0.000     0.000     2.000     0.000     1.000     3.000     0.000     1.000     3.000     0.000     3.000     3.000     0.000     5.000     1.000     3.000     2.000     1.000     1.000     1.000     0.000     1.000     3.000     4.000     4.000     3.000     3.000     3.000     2.000     2.000     2.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *    75.000    -1.740     3.000     5.000     7.000    11.000    13.000    17.000    -1.206     0.402    -1.642     0.382    -1.221     0.357    -0.445     0.333     0.285     0.380     0.089     0.355     0.699  1431   2 103
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     2.000     2.000     2.000     1.000     1.000     1.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     1.000     2.000     1.000     2.000     2.000     1.000     2.000     2.000     2.000     1.000     2.000     2.000         *         *         *         *         *         *         *     1.000     3.000     4.000     0.000     1.000     4.000     2.000     2.000     1.000     2.000     1.000     1.000     4.000     0.000     1.000     6.000     1.000     3.000     5.000     0.000     4.000     2.000     3.000     4.000     3.000     2.000     0.000     3.000     1.000     0.000     3.000     0.000     3.000     5.000     1.000     3.000     3.000     1.000     0.000     2.000     1.000     1.000     2.000     0.000     1.000     0.000     2.000     3.000     1.000     1.000     3.000     3.000     2.000     2.000     1.000     1.000     2.000     1.000     2.000     2.000     1.000     1.000     1.000     1.000         *         *     0.000         *     8.000     1.000     0.000     2.000     3.000     2.000     5.000     5.000     5.000     5.000     5.000     5.000     4.000     5.000     5.000     5.000     5.000    61.000     0.940     0.000         *     0.000     0.000   117.000     0.827     2.000     5.000     7.000    11.000    14.000    18.000    -0.920     0.404     0.020     0.367     0.663     0.414     0.695     0.405     0.754     0.440     0.771     0.665     0.549  1434   7 194
     1.000     1.000     1.000     1.000     1.000     0.000     2.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *     6.000     1.000         *     4.000     0.000     4.000     4.000     3.000     5.000     1.000         *         *         *         *         *         *         *         *     5.000     0.000         *     0.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *     0.000     1.000     0.000     1.000     8.000         *     2.000     0.000     2.000     1.000     2.000     3.000     3.000     1.000     5.000     4.000     4.000     4.000     3.000     3.000     4.000     4.000    43.000    -1.425     0.000         *     0.000     0.000    75.000    -1.740     3.000     4.000     6.000         *    13.000    16.000    -0.784     0.447    -0.606     0.821    -0.611     0.865    -0.534     0.957    -0.490     0.988    -0.417     1.030     0.909  1435   2 134
     1.000     2.000     1.000     0.000     2.000     1.000     1.000     1.000     2.000     2.000     0.000     2.000     2.000     2.000     1.000     1.000     2.000     1.000     2.000     2.000     2.000     2.000     1.000     2.000     0.000     2.000     2.000     2.000     1.000     1.000     2.000     0.000     2.000     1.000     2.000     2.000     1.000     2.000     1.000     2.000     2.000     2.000     1.000     1.000     4.000     1.000     3.000     4.000     4.000     0.000     1.000     2.000     2.000     3.000     2.000     0.000     3.000     5.000     1.000     3.000     4.000     2.000     1.000     3.000     1.000     4.000     1.000     0.000     0.000     2.000     1.000     0.000     2.000     0.000     2.000     5.000     1.000     3.000     3.000     0.000     3.000     3.000     3.000     3.000     2.000     0.000     1.000     1.000     1.000     3.000     1.000     2.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     2.000     3.000     1.000     1.000     4.000     0.000     0.000     1.000     0.000     0.000    12.000         *     3.000     0.000     5.000     5.000         *     5.000     3.000     5.000     4.000     5.000     5.000     3.000     5.000     5.000     5.000     5.000    60.000     0.808     0.000         *     0.000     0.000    97.000    -0.395     3.000     5.000     7.000    11.000    14.000    17.000    -0.527     0.396    -0.032     0.383    -0.003     0.379    -0.058     0.345    -0.404     0.354     0.185     0.387     0.974  1438   1 167
     0.000     1.000     0.000     2.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     1.000     2.000     1.000     0.000     2.000     0.000     2.000     2.000     0.000     1.000     0.000     2.000     0.000     2.000     2.000     1.000     1.000     1.000     4.000     0.000     4.000     4.000     3.000     0.000     3.000     3.000     2.000     3.000     1.000     3.000     6.000     1.000     2.000     4.000     0.000     3.000     3.000     1.000     2.000     3.000     2.000     1.000     3.000     3.000     3.000     4.000     0.000     3.000     0.000     1.000     2.000     4.000     0.000     0.000     1.000     3.000     3.000     3.000     0.000     3.000     1.000     4.000     3.000     1.000     2.000     2.000     3.000     3.000     3.000     3.000     3.000     3.000     0.000     3.000     0.000     1.000     5.000     0.000     1.000     1.000     0.000     1.000     8.000         *     2.000     0.000     5.000     4.000     2.000     5.000     5.000     1.000     3.000     3.000     4.000     3.000     4.000     2.000     2.000     3.000    46.000    -1.031     0.375     1.000     0.375     0.000    94.000    -0.579     3.000     5.000     7.000    11.000    14.000    17.000    -1.473     0.401    -2.343     0.416    -2.021     0.375    -1.447     0.329    -0.527     0.354    -0.657     0.359     1.081  1439   1 256
     0.000     1.000     2.000     1.000     1.000     2.000     2.000     2.000     1.000     1.000     1.000     2.000     2.000     2.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     3.000     1.000         *         *     3.000     4.000     1.000     2.000     1.000     3.000     1.000     1.000     2.000     0.000     3.000     5.000     1.000     3.000     4.000     2.000     5.000     3.000     1.000     4.000     4.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *     0.000     1.000     3.000     3.000     2.000     3.000     3.000     2.000     3.000     2.000     3.000     2.000     1.000     5.000     0.000     0.000     1.000     0.000     0.000         *     7.000     1.000     0.000     2.000     4.000     2.000         *     5.000         *     5.000     5.000     5.000     1.000     5.000     5.000     4.000     5.000    48.000    -0.768     0.250     1.000     0.250     0.000    94.000    -0.579     3.000     5.000         *    11.000    14.000    17.000    -0.130     0.426     0.288     0.417     0.504     0.632     0.911     0.587     1.029     0.476     1.377     0.548     1.573  1440   1 257
     0.000     2.000     2.000     1.000     1.000     1.000     2.000     1.000     2.000     1.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     1.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     0.000     2.000         *     2.000         *     2.000     2.000     0.000     1.000     3.000     1.000     2.000     3.000     3.000     1.000     1.000     3.000     1.000     2.000     2.000     1.000     3.000     5.000     1.000     3.000     5.000     2.000     2.000     3.000     3.000     3.000     2.000     1.000     0.000     2.000     2.000     1.000     2.000     0.000     3.000     4.000     0.000     3.000     4.000     3.000     3.000     2.000     3.000     4.000     2.000     0.000     1.000     1.000     3.000     2.000     3.000     4.000     3.000     3.000     3.000     2.000     2.000     2.000     3.000     0.000     3.000     3.000     1.000     3.000     0.000     1.000     1.000     0.000     1.000    12.000         *     3.000     0.000     5.000     2.000     4.000     4.000     4.000     4.000     4.000     4.000     2.000     4.000     4.000     4.000     4.000     4.000    53.000    -0.112     0.250     1.000     0.250     0.000   125.000     1.316     3.000     5.000     7.000    11.000    14.000    18.000    -0.085     0.407     0.596     0.419     0.520     0.397     0.591     0.371     0.664     0.388     0.579     0.442     1.020  1441   1 347
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     2.000     2.000     1.000     2.000     1.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     1.000     2.000     2.000     1.000     1.000     3.000     3.000     1.000     4.000     0.000     1.000     1.000     2.000     3.000     1.000     4.000     0.000     4.000     6.000     1.000     2.000     5.000     4.000     3.000     4.000     5.000     5.000     3.000     1.000     0.000     1.000     1.000     1.000     2.000     0.000     2.000     5.000     1.000     2.000     0.000     3.000     3.000     1.000     4.000     4.000     2.000     1.000     1.000     2.000     3.000     2.000     3.000     3.000     3.000     3.000     3.000     3.000     2.000     2.000     3.000     2.000     3.000     2.000     1.000     3.000     0.000     1.000     1.000     0.000     1.000    18.000         *     5.000     0.000     4.000     4.000     5.000     5.000     5.000     5.000     5.000     4.000     5.000     5.000     5.000     4.000     5.000     3.000    64.000     1.334     0.000         *     0.000     0.000   140.000     2.233     3.000     4.000     7.000    10.000    14.000    16.000     1.452     0.548     1.244     0.474     1.129     0.459     1.030     0.422     1.143     0.469     0.872     0.442     0.972  1443   1 308
     1.000     1.000     2.000     2.000     1.000     1.000     1.000     2.000     2.000     2.000     0.000     2.000     2.000     2.000     1.000     1.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     2.000     1.000     1.000     2.000     1.000     3.000     6.000     1.000     3.000     5.000     1.000     5.000     2.000     2.000     5.000     3.000     0.000     0.000     2.000     1.000     2.000     2.000     1.000     2.000     5.000     1.000     3.000     5.000     4.000     5.000     3.000     3.000     4.000     3.000     1.000     1.000     1.000     1.000     3.000     1.000     2.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     0.000     3.000     1.000     1.000     2.000     0.000     0.000         *         *     1.000    12.000         *     3.000     1.000     5.000     5.000     5.000     4.000     3.000     5.000     5.000     5.000     5.000     5.000     5.000     5.000     5.000     5.000    67.000     1.728     0.000         *     0.000     0.000   116.000     0.766     3.000     5.000     7.000    11.000    14.000    17.000    -0.170     0.401     0.367     0.396     0.372     0.392     0.975     0.401     1.388     0.500     1.495     0.532     1.362  1446   4 108
     1.000     1.000     2.000     1.000     1.000     1.000     2.000     1.000     1.000     2.000     0.000     2.000     1.000     2.000     1.000     0.000     2.000     0.000     1.000     0.000     1.000     1.000     1.000     2.000     0.000     0.000     0.000     0.000     1.000     1.000     2.000     0.000     1.000     0.000     0.000     1.000     2.000     2.000     0.000     1.000     0.000     0.000     0.000     1.000     3.000     0.000     0.000     3.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     1.000     5.000     1.000     3.000     5.000     5.000     5.000     5.000     0.000     5.000     3.000     0.000     2.000     2.000     2.000     1.000     3.000     0.000     3.000     5.000     1.000     3.000     5.000     4.000     5.000     2.000     0.000     4.000     3.000     1.000     0.000     0.000     4.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     2.000     3.000     3.000     1.000     4.000     0.000     1.000         *         *     0.000     8.000         *     2.000     0.000     5.000     4.000     5.000     5.000     5.000     4.000     4.000     4.000     4.000     4.000     4.000     5.000     5.000     5.000    63.000     1.202     0.000         *     0.000     0.000   101.000    -0.151     2.000     5.000     7.000    11.000    14.000    17.000    -0.561     0.404    -0.867     0.368    -1.510     0.361    -1.680     0.345    -1.623     0.362    -1.431     0.361     0.498  1447   5  69
         *         *         *         *         *         *         *     0.000     0.000     2.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     0.000     0.000     0.000     0.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *     0.000     2.000     4.000     3.000     2.000     4.000     3.000     3.000     5.000     0.000     3.000     1.000     2.000     3.000     3.000     1.000     1.000     1.000     4.000     2.000     4.000     3.000     3.000     4.000     3.000     4.000     5.000     1.000     0.000     0.000     0.000     5.000     3.000     0.000     0.000     0.000     0.000         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *         *     4.000     0.000     0.000         *         *     1.000    13.000         *     3.000     0.000     5.000     2.000     5.000     5.000     3.000     5.000     5.000     2.000     1.000     5.000     3.000     4.000     4.000     4.000    53.000    -0.112     0.000         *     0.000     0.000    84.000    -1.190     3.000     5.000     7.000         *         *    17.000    -1.605     0.712    -2.288     0.447    -2.130     0.428    -1.992     0.712    -1.779     0.797    -1.613     0.867     1.664  1448   5 246
