2 2 2 2 2 2 2 0 1 2 1 2 2 1 0 1 2 1 2 2 2 1 2 2 1 2 1 1 2 2 2 1 2 1 2 1 2 2 2 2 2 2 0 3 * 4 4 4 0 0 * 2 3 2 4 0 2 5 1 2 5 5 4 3 3 4 4 0 * 2 3 2 3 1 2 5 1 3 0 4 5 0 0 3 4 1 3 0 2 2 0 2 3 3 3 3 3 3 3 * * * 1 1 1 0 1 0 1 15 * 4 0 5 4 3 1 5 * 3 5 5 * 1 1 1 5 39 -1.951 0 * 0 0 104 0.033 3 4 6 10 13 17 0.899 0.488 -0.175 0.374 0.022 0.378 -0.031 0.333 0.285 0.364 0.664 0.428 1.099 0.487 0.673 0.354 0.409 0.354 0.071 0.379 0.914 0.696 0.783 0.749 0.285 0.964 0.96 5455 1 299
1 0 1 1 1 2 2 1 2 2 1 2 2 2 1 1 2 1 2 2 2 1 1 1 1 2 0 2 1 1 2 1 2 1 2 2 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 2 3 5 1 2 3 2 1 2 3 3 4 0 1 2 0 0 3 0 3 5 1 3 5 3 2 3 1 5 2 0 0 0 2 3 5 0 3 3 3 3 3 3 3 1 2 3 1 * * 1 * * 1 10 * 2 0 5 5 5 3 5 4 4 4 4 4 5 5 5 5 63 1.202 0.25 6 1.5 1 81 -1.374 3 5 6 10 13 16 -0.391 0.411 0.182 0.394 0.012 0.38 -0.455 0.338 -0.252 0.36 -0.147 0.366 -0.926 0.436 -0.899 0.33 -0.94 0.34 -1.349 0.418 0.51 0.565 0.129 0.553 0.23 0.647 0.591 5456 9 138
* 1 1 * 0 * 2 1 1 1 2 2 2 2 2 1 1 1 1 1 0 * * * * * * * 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 3 0 3 0 2 0 2 0 2 3 0 4 5 1 3 5 3 5 2 5 5 5 2 0 3 3 1 4 0 4 4 1 3 4 4 5 2 4 5 2 0 * * * * * * 3 3 3 * * * * * * * * 5 0 1 1 0 0 9 * 2 1 2 2 4 3 * * * 3 5 * 4 3 1 4 31 -3.002 0 * 0 0 85 -1.129 2 4 6 * 13 16 -0.636 0.507 -0.304 0.392 -1.095 0.36 -1.976 0.551 -2.756 0.464 -2.886 0.5 -0.587 0.445 0.069 0.334 0.403 0.366 0.413 0.751 0.422 0.756 0.332 0.815 0.266 0.977 0.854 5457 2 219
2 1 2 2 1 2 2 1 2 2 1 1 2 1 1 1 1 1 0 1 2 1 1 2 1 0 2 2 0 0 1 1 0 1 1 0 0 1 0 0 2 * * 1 3 1 1 3 1 0 0 2 2 2 2 0 3 6 0 3 5 4 4 4 4 4 3 3 1 3 2 1 2 0 3 5 0 1 5 5 4 2 3 3 2 1 2 2 2 3 2 3 3 3 3 2 1 0 2 1 3 3 1 2 0 0 1 0 1 11 * 2 0 4 5 3 4 3 5 5 4 4 3 5 5 4 5 59 0.677 0.25 1 0.25 0 116 0.766 3 5 7 11 14 17 0.351 0.44 -0.161 0.371 -0.678 0.36 -0.639 0.341 -1.356 0.346 -1.439 0.382 -0.189 0.443 -0.129 0.332 0.055 0.338 0.534 0.408 -0.598 0.472 -0.472 0.539 0.236 0.645 1.105 5458 1 125
2 2 2 2 2 2 2 * * * * * * * * * * * * * * 2 2 0 2 2 2 2 * * * * * * * 2 1 * 1 1 2 2 1 1 1 3 1 3 3 * * * * * * * * 5 1 * 4 0 1 2 0 0 0 * * * * * * * * 3 1 * 3 4 4 0 0 0 1 1 2 2 2 1 0 1 * * * * * * * * * * * * * 0 3 1 1 12 * 3 0 * 5 * 3 1 5 5 5 5 5 5 3 3 5 50 -0.506 0 * 0 0 83 -1.251 3 5 7 11 * 17 1.35 0.58 0.952 0.692 0.911 0.695 0.716 0.438 0.566 0.646 0.252 0.415 -0.049 0.486 0.109 0.621 0.233 0.648 0.506 0.43 -0.092 0.968 -0.098 0.962 0.084 0.993 0.706 5459 2 227
2 2 2 2 1 0 1 2 2 2 2 2 2 2 1 2 2 2 2 1 2 1 1 2 2 2 2 2 1 2 2 2 2 2 2 1 2 2 1 2 2 2 1 0 3 0 1 3 0 1 0 1 0 0 1 0 4 6 1 3 5 4 5 3 3 3 3 0 0 1 0 1 1 0 2 5 1 3 4 5 5 2 1 2 2 0 0 1 2 3 4 3 3 3 3 2 2 3 3 1 3 2 1 1 1 0 * * 1 11 * 2 0 5 5 4 4 5 5 4 5 5 5 4 4 4 4 63 1.202 0 * 0 0 103 -0.029 3 5 7 11 14 17 0.177 0.407 1.101 0.463 0.65 0.394 0.822 0.4 0.971 0.448 0.654 0.415 -1.21 0.449 -1.813 0.355 -1.876 0.364 -1.189 0.416 0.353 0.564 0.487 0.633 -0.214 0.628 1.446 5461 4 300
1 1 1 1 1 1 2 1 2 2 2 1 1 2 1 2 1 1 1 1 2 1 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 2 2 2 1 0 0 1 1 1 1 2 0 1 0 0 2 0 2 6 1 3 5 4 5 5 4 5 4 2 0 1 0 1 1 0 1 4 1 3 5 5 5 5 4 5 3 1 0 0 0 3 0 3 3 3 2 3 3 3 3 2 2 3 1 3 0 1 * * 0 * 3 0 0 1 5 4 5 3 5 5 5 4 5 3 2 4 2 53 -0.112 0 * 0 0 106 0.155 3 4 6 10 13 16 -0.435 0.404 0.207 0.382 -0.083 0.361 0.903 0.412 0.618 0.385 1.271 0.497 -1.794 0.447 -1.976 0.354 -2.003 0.367 -2.052 0.494 0.164 0.513 -0.039 0.534 0.459 0.65 0.517 5463 5 359
2 2 1 2 0 2 2 2 1 1 0 0 2 2 2 0 2 0 1 1 2 2 1 2 0 2 2 2 2 0 2 0 2 2 2 2 1 2 1 2 2 2 3 1 3 3 1 3 3 1 2 3 2 2 3 2 4 5 0 3 4 4 4 2 4 3 3 1 1 2 1 2 3 2 3 5 1 3 3 3 3 2 3 3 3 0 1 0 1 3 2 2 3 3 3 3 3 3 * * 3 3 * 1 1 0 * * 1 16 * 4 0 5 5 5 4 3 5 5 5 5 3 4 5 4 4 62 1.071 0.375 1 0.375 0 88 -0.946 3 5 7 11 14 17 0.174 0.431 -0.473 0.372 -0.64 0.35 -0.163 0.343 -0.308 0.355 0.167 0.386 0.498 0.435 0.605 0.33 0.312 0.338 -0.917 0.407 1.12 0.719 1.012 0.769 0.745 0.786 0.582 5469 9 195
1 1 1 1 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 1 1 2 2 2 2 2 1 1 2 2 2 2 2 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 6 1 3 5 2 1 4 1 4 4 1 0 1 1 1 1 0 1 5 1 3 5 5 5 3 3 3 4 1 1 0 1 3 0 4 2 3 2 0 3 1 * * 3 3 * 4 0 0 * * 0 5 * 1 0 5 2 5 5 4 4 4 4 1 1 2 5 5 5 52 -0.243 0 * 0 0 108 0.277 2 5 7 11 14 17 0.116 0.427 1.003 0.459 1.217 0.473 0.849 0.405 0.771 0.426 0.729 0.435 -1.596 0.456 -1.722 0.343 -1.658 0.349 -1.243 0.409 -0.962 0.441 -0.517 0.55 0.301 0.756 0.973 5472 6 35
* 1 2 2 1 2 2 1 1 2 2 1 2 2 1 1 2 2 2 2 2 * * * * * * * * * * * * * * * * * * * * * * * * * * * * 2 1 2 2 1 3 1 4 5 0 3 2 3 2 2 3 3 3 1 0 1 2 2 3 0 3 4 0 3 3 4 3 2 3 2 3 0 * * * 1 2 1 * * * 2 3 1 3 2 * * 1 1 1 0 * * 1 * * * 0 4 4 * 3 3 * 4 5 5 4 4 5 5 5 51 -0.374 1.5 * * * 97 -0.395 3 5 7 11 14 17 0.473 0.466 0.454 0.428 0.599 0.445 0.477 0.714 0.452 0.8 0.401 0.871 0.168 0.67 0.091 0.376 0.019 0.37 0.001 0.749 -0.384 0.672 -0.209 0.727 0.103 0.762 1.106 5474 8 30
0 1 1 0 1 1 2 1 1 1 1 1 1 1 1 2 2 2 1 1 1 0 1 0 1 1 2 2 1 1 1 2 1 1 2 1 1 1 2 1 2 2 1 2 1 3 3 4 0 2 0 1 2 2 2 0 2 4 1 2 5 3 5 4 0 5 4 3 0 3 3 3 3 0 2 5 1 3 3 0 3 5 0 3 0 0 1 1 1 2 0 3 1 3 1 1 3 2 3 3 3 3 1 * * 0 * * 0 * 2 0 0 5 5 5 5 3 5 5 5 5 5 1 5 1 1 56 0.283 0 * 0 0 88 -0.946 3 5 7 11 14 17 -0.99 0.401 -0.817 0.361 -0.326 0.35 -0.592 0.336 -0.303 0.354 -0.064 0.378 0.183 0.436 0.165 0.331 0.148 0.341 -0.296 0.422 -1.137 0.424 -0.646 0.522 0.798 0.681 1.423 5475 4 171
2 2 1 2 2 2 2 1 2 2 2 2 1 1 2 2 2 2 2 2 2 2 1 2 1 2 2 2 2 1 2 1 2 2 2 * * * * * * * 3 0 2 3 3 3 2 1 0 1 2 2 2 2 3 4 1 2 5 5 4 2 3 4 3 2 0 2 1 1 2 0 2 4 1 2 5 5 4 4 3 3 3 1 1 1 3 2 3 3 3 3 3 2 3 2 1 1 * * 1 1 1 0 * * 0 18 * 5 0 5 5 4 3 4 5 5 5 5 4 5 5 4 5 64 1.334 0.25 1 0.25 0 118 0.888 3 5 7 11 14 17 0.983 0.488 0.433 0.381 1.14 0.462 0.515 0.386 0.509 0.406 0.43 0.654 -0.093 0.429 -0.504 0.331 -0.577 0.341 -0.257 0.422 -0.223 0.527 -0.465 0.629 -0.349 0.756 0.933 5476 6 350
2 1 1 2 2 2 2 1 2 1 2 1 2 2 2 2 2 2 2 2 2 1 2 2 1 1 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 4 1 1 1 0 4 2 3 1 2 1 1 3 1 4 6 0 2 4 4 4 3 3 4 2 3 1 2 1 1 3 1 3 4 0 2 5 3 3 3 3 3 2 1 1 1 4 2 2 2 3 2 2 1 2 0 2 1 2 2 1 1 1 0 1 0 1 16 * 4 0 5 5 4 4 4 * 3 4 4 4 5 5 4 5 56 0.283 1.5 * * * 134 1.867 3 5 7 11 14 17 0.722 0.464 0.668 0.422 1.24 0.472 0.694 0.38 0.927 0.418 1.233 0.491 0.093 0.438 0.167 0.328 0.208 0.336 0.199 0.408 -1.462 0.427 -1.34 0.505 -0.415 0.625 0.962 5477 1 376
0 1 1 1 2 1 1 1 1 2 1 2 1 1 * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1 1 1 0 0 1 1 1 1 1 0 1 2 0 3 4 0 1 5 2 5 2 1 3 3 * * * * * * * * * * * * * * * * * * * * * * * * * * * * 3 3 2 * * * * * 4 0 1 * * 1 7 * 1 0 5 3 3 3 3 * 3 3 3 3 5 5 5 5 49 -0.637 1.5 * * * 125 1.316 3 5 6 10 13 16 -0.8 0.405 -0.568 0.4 -0.591 0.7 -0.507 0.775 -0.468 0.867 -0.395 0.925 -1.359 0.451 -1.224 0.433 -1.071 0.534 -0.736 0.831 0.442 0.756 0.449 0.818 0.077 0.978 0.634 5479 9 226
0 0 0 0 0 2 2 1 1 1 2 1 2 2 0 1 1 1 0 2 1 1 1 1 1 1 1 2 1 1 2 1 1 1 2 1 2 2 2 2 2 2 * * * * * * * 2 1 3 2 2 4 1 4 5 1 3 3 4 4 1 0 4 3 2 1 4 3 3 3 1 1 5 1 3 3 2 3 1 1 4 0 0 1 1 2 3 2 3 3 3 3 3 3 3 * * 2 1 * * * 0 1 0 0 * 10 2 0 5 3 2 2 3 * 2 5 5 5 1 2 1 1 37 -2.214 0 * 0 0 71 -1.985 3 5 7 11 14 16 -1.303 0.407 -0.324 0.378 -0.855 0.356 -0.417 0.338 -0.348 0.358 0.495 0.415 0.911 0.67 1.211 0.376 1.096 0.342 -0.071 0.418 0.193 0.548 -0.248 0.566 -0.578 0.727 0.189 5480 3 179
0 1 0 2 2 2 2 1 1 2 2 2 2 2 1 2 2 2 2 2 2 1 1 2 2 2 2 2 2 1 2 1 2 2 2 1 1 1 2 2 2 2 2 0 2 2 1 2 0 2 0 3 1 2 2 0 2 6 1 3 5 2 3 3 3 4 2 1 0 2 2 2 2 0 2 5 1 3 5 2 3 2 3 3 2 0 1 1 1 3 3 3 3 3 3 3 2 2 3 2 * * 1 3 0 0 * * 1 12 * 3 0 3 4 2 4 5 4 5 4 5 1 5 5 5 5 57 0.414 0 * 0 0 71 -1.985 3 5 7 12 14 17 0.07 0.431 0.639 0.425 0.867 0.438 0.652 0.388 0.498 0.391 0.452 0.409 -0.715 0.423 -0.556 0.331 -0.516 0.342 -0.64 0.425 0.388 0.598 0.453 0.686 0.216 0.755 1.389 5481 4 171
1 2 2 2 1 1 2 1 2 2 2 2 2 2 * * * * * * * 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 0 3 3 3 4 2 0 0 0 0 1 1 0 2 6 1 3 5 5 5 5 4 5 5 * * * * * * * * 5 1 * 0 0 4 0 0 0 0 0 1 1 1 3 0 2 3 3 3 3 3 3 3 0 3 3 1 4 0 1 * * 1 10 * 2 0 4 4 4 4 5 * 1 3 3 * 5 5 5 5 48 -0.768 0.25 2 0.5 0 103 -0.029 3 4 7 10 13 16 0.584 0.447 1.351 0.522 1.454 0.664 1.95 0.575 1.952 0.616 1.992 0.643 -0.28 0.441 -1.493 0.426 -1.716 0.474 -0.913 0.434 1.068 0.689 0.968 0.728 -0.006 0.654 0.594 5483 9 261
* * * * * * * 2 2 1 * 0 0 0 0 1 1 1 0 1 1 0 1 0 1 0 2 2 1 1 1 2 0 2 2 2 2 1 2 0 2 * * * * * * * * 1 0 3 3 2 3 2 2 4 1 2 3 4 5 3 1 3 4 1 0 1 2 1 2 1 1 4 1 2 4 2 5 3 4 4 3 0 4 4 4 1 0 0 2 3 2 * * * 3 1 3 2 1 4 0 0 * * 0 * 7 1 0 5 5 4 2 4 5 5 5 5 5 1 5 5 5 61 0.94 0 * 0 0 * * * 5 7 11 14 17 -0.856 0.699 -1.101 0.401 -1.131 0.359 -0.753 0.338 -0.245 0.366 0.103 0.397 0.331 0.67 0.02 0.374 0.254 0.339 2.369 0.404 -0.772 0.486 -0.454 0.552 -0.066 0.626 0.884 5485 5 153
* 2 1 2 1 1 2 2 2 2 2 1 0 2 2 2 2 2 1 0 0 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 1 1 1 2 2 2 1 0 3 0 3 3 4 1 0 1 1 0 4 2 4 6 1 3 5 5 5 5 5 1 1 4 0 1 1 3 4 0 4 5 1 3 5 3 0 2 5 5 3 1 1 3 4 2 0 0 2 3 3 * * * * * * * * * * 0 3 1 0 * * * 0 4 4 5 4 2 * 5 5 2 2 5 5 5 3 51 -0.374 0 * 0 0 103 -0.029 3 5 7 11 14 17 0.083 0.425 0.244 0.381 -0.109 0.352 0.829 0.399 0.463 0.374 0.356 0.392 -0.088 0.438 0.143 0.329 0.425 0.336 1.022 0.391 -0.54 0.548 -0.522 0.681 0.04 0.952 0.179 5486 3 162
0 1 1 0 0 0 2 1 2 1 1 0 1 2 * * * * * * * 0 0 1 0 0 0 1 0 0 1 0 0 0 1 * * * * * * * * 0 1 4 4 4 0 3 1 4 4 3 3 0 3 5 1 3 5 0 4 2 3 3 3 * * * * * * * * * * * * * * * * * * * 3 3 3 2 4 2 3 2 3 1 1 1 * * * * * 1 1 0 1 0 1 14 * 4 0 4 2 4 2 2 4 5 3 4 1 3 4 1 4 43 -1.425 0.375 2 0.75 0 113 0.583 3 4 * 10 13 16 -1.507 0.423 -1.004 0.374 -1.657 0.601 -2.15 0.388 -2.249 0.411 -1.99 0.656 0.999 0.459 1.612 0.418 1.811 0.462 1.798 0.417 -1.212 0.467 -1.122 0.637 -0.101 0.947 1.436 5487 1 10
* * * * * * * * * * * * * * * * * * * * * 0 0 2 0 1 0 1 1 0 1 0 2 1 2 * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1 1 0 0 3 3 3 3 2 2 1 2 2 2 * * 1 3 0 0 2 1 1 11 * 2 0 5 4 3 5 4 * 3 2 3 1 * 5 5 4 44 -1.294 0 * 0 0 * * * * * 10 13 16 -0.863 0.814 -1.215 0.72 -1.259 0.702 -1.669 0.379 -1.246 0.368 -1.321 0.642 -0.312 0.897 -0.455 0.831 -0.553 0.76 -0.812 0.455 -0.669 0.486 -0.603 0.612 -0.07 0.751 1.997 5488 2 366
0 0 1 0 1 0 1 0 1 1 2 0 0 2 2 2 2 2 1 2 2 1 1 1 1 2 1 1 1 2 2 1 2 2 2 1 2 2 2 2 2 2 2 1 3 3 3 3 1 3 2 4 2 2 4 0 4 6 1 3 4 1 3 0 1 3 2 2 0 2 2 2 3 1 4 5 1 3 5 2 4 4 3 4 2 1 2 2 2 3 3 3 3 3 3 3 3 3 3 2 3 2 1 3 0 1 * * 1 7 * 1 0 5 4 4 5 2 5 5 4 5 5 4 5 2 5 60 0.808 0 * 0 0 132 1.744 2 4 6 10 13 16 -1.538 0.412 -0.83 0.367 0.301 0.39 -0.336 0.335 0.374 0.388 0.705 0.433 0.767 0.434 1.058 0.331 0.972 0.339 0.564 0.409 0.898 0.665 0.818 0.705 0.301 0.629 0.568 5489 9 64
2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 1 2 0 2 0 2 2 1 2 0 2 1 2 2 0 2 1 2 1 2 2 1 1 0 0 2 1 1 2 1 1 1 2 1 2 0 4 2 0 3 4 3 4 2 2 2 2 0 1 0 2 1 2 1 3 2 0 3 5 2 5 2 1 2 5 1 0 * * 3 1 2 3 3 3 3 3 2 2 * 3 3 1 * * 0 1 0 1 12 * 3 0 5 5 3 5 5 5 4 3 5 4 4 3 4 4 59 0.677 0.375 1 0.375 0 124 1.255 3 5 7 11 14 17 0.864 0.478 0.898 0.444 0.201 0.363 -0.339 0.33 -0.415 0.35 -0.17 0.365 -1.248 0.436 -0.925 0.329 -0.875 0.344 -1.225 0.544 0.584 0.6 0.471 0.636 0.637 0.777 1.029 5500 1 139
1 1 1 2 2 1 2 1 2 2 2 2 1 1 1 2 1 2 2 1 1 2 1 2 1 2 1 1 * * * * * * * * * * * * * * 1 1 2 1 1 3 3 1 0 2 1 1 2 1 2 5 1 2 5 0 4 1 1 1 4 2 0 1 1 2 2 2 2 3 1 2 5 0 3 1 1 2 2 1 1 1 2 2 2 2 * * * * * * * * * * * 4 0 0 1 0 1 11 * 2 0 5 4 4 3 5 4 4 4 4 3 5 5 2 5 57 0.414 0.25 1 0.25 0 99 -0.273 3 5 7 11 * 18 -0.036 0.415 0.025 0.368 -0.103 0.359 -0.253 0.364 -0.196 0.662 -0.223 0.702 -0.407 0.428 -0.674 0.329 -0.698 0.341 -0.469 0.427 0.136 0.967 0.137 0.96 -0.027 0.993 0.842 5501 2 344
* * * * * * * * * * * * * * 1 2 2 1 2 1 1 2 2 2 2 2 1 2 2 2 2 2 1 2 2 * * * * * * * * * * * * * * * * * * * * * * 6 1 * 0 3 0 0 2 0 2 2 0 2 1 * 2 2 * 5 1 2 4 5 2 3 0 0 3 1 * * * * 3 4 3 3 3 2 3 2 * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 3 5 7 11 13 17 0.066 0.742 0.216 0.642 0.003 0.375 0.64 0.393 0.862 0.447 0.689 0.66 -0.22 0.789 -0.296 0.553 -0.309 0.493 -0.229 0.769 0.123 0.585 0.123 0.707 0.008 0.964 0.517 5502 2 399
1 1 0 1 0 2 2 1 2 1 2 1 2 2 1 2 2 2 2 2 2 1 1 2 1 1 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 3 1 3 3 1 3 2 2 1 2 2 2 3 2 4 6 0 3 5 4 3 2 2 3 3 1 1 2 1 2 2 2 3 5 1 3 5 2 3 3 1 4 3 0 2 1 2 3 0 3 3 3 2 3 2 2 3 1 3 2 1 1 1 1 1 0 1 16 * 4 0 4 5 3 1 3 3 5 5 5 4 4 3 4 4 53 -0.112 1.5 * * * 111 0.46 3 5 7 11 14 17 -0.342 0.416 0.389 0.404 0.796 0.432 0.352 0.365 1.1 0.461 0.694 0.431 0.385 0.434 0.349 0.328 0.247 0.336 0.094 0.404 -0.136 0.505 0.053 0.582 -0.212 0.627 1.006 5505 1 235
* * * * * * * 1 * 2 * * * * 2 * 1 1 * * * 1 1 1 1 1 1 1 1 2 1 1 0 2 2 1 1 1 0 1 0 1 * * * * * * * 1 0 1 2 2 3 * 3 * 1 2 4 3 5 1 0 1 1 * 1 2 2 2 2 1 1 3 1 1 4 0 2 2 3 2 3 1 1 2 2 2 3 3 2 3 2 3 2 3 3 * * * 1 5 0 0 1 0 1 8 * 2 0 4 4 4 4 4 4 4 4 4 2 4 4 4 4 54 0.02 0 * 0 0 * * * 5 7 11 15 17 -0.119 0.746 -0.241 0.587 -0.337 0.491 -0.83 0.34 -0.442 0.361 -1.278 0.361 -0.172 0.675 -0.194 0.383 -0.144 0.347 0.073 0.409 -0.495 0.473 -0.311 0.615 -0.144 0.948 1.027 5508 2 345
* * * * * * * 1 1 2 1 1 1 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 2 2 * * * * * * * * * * * * * * 1 1 2 2 2 2 0 2 5 1 3 3 0 4 3 5 5 4 0 1 1 2 2 2 0 2 3 1 3 2 3 3 3 3 3 4 0 0 0 1 3 2 3 3 3 3 3 3 3 3 0 3 3 1 4 0 0 1 0 0 11 * 2 0 5 5 5 1 1 2 5 4 5 * 5 5 2 5 50 -0.506 0 * 0 0 * * * 5 7 11 14 17 0.374 0.71 0.092 0.391 1.143 0.478 1.048 0.456 1.152 0.488 1.056 0.689 -0.401 0.668 -0.466 0.371 -0.692 0.341 -1.549 0.432 1.156 0.704 1.111 0.744 -0.071 0.654 0.703 5509 2 103
1 1 0 0 1 0 1 1 2 2 2 2 2 2 2 2 1 0 1 1 2 * * * * * * * * * * * * * * 1 1 * 1 1 2 1 1 1 4 1 * 3 0 2 3 2 2 1 3 0 3 5 0 2 4 1 4 4 1 4 0 1 1 3 2 1 2 1 2 4 0 3 3 4 3 2 2 3 1 0 * * * * * * * * * * * * * * * * * * * 0 1 0 0 * 7 1 1 5 2 2 4 2 5 2 4 2 * 4 5 4 5 46 -1.031 0 * 0 0 * * 2 5 7 * * 17 -1.204 0.405 0.315 0.417 -0.425 0.361 -0.216 0.559 -0.36 0.639 -0.426 0.402 0.255 0.452 0.279 0.33 0.222 0.361 0.08 0.754 -0.041 0.975 -0.033 0.969 -0.012 0.998 1.945 5511 2 33
2 1 2 2 2 1 2 * * * * * * * 1 1 2 1 2 1 2 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 0 2 2 2 2 2 0 0 1 2 1 3 1 * * * * * * * * * * * * * * * * * * 0 2 2 3 0 3 0 2 5 1 3 3 2 5 2 0 2 1 0 2 2 2 3 0 2 3 3 3 3 3 3 3 3 * * 1 1 1 1 3 1 1 19 * 5 0 5 4 4 3 * * 4 5 5 2 5 5 4 4 50 -0.506 0 * 0 0 99 -0.273 3 5 6 10 14 17 0.383 0.436 0.357 0.607 0.077 0.378 0.679 0.386 0.867 0.438 0.574 0.416 -0.686 0.466 -0.237 0.413 0.036 0.393 0.456 0.408 1.109 0.714 0.996 0.761 1.123 0.809 0.503 5513 2 32
2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 2 2 2 2 2 1 2 2 2 2 2 4 0 1 1 2 1 0 3 0 2 2 2 2 1 4 6 1 3 5 2 4 4 3 4 3 2 0 2 1 1 2 0 2 3 1 3 5 2 4 3 4 4 4 1 1 1 1 3 1 4 3 3 3 3 3 3 * * 3 2 * 1 1 1 * * 0 13 * 3 0 5 4 4 4 2 5 5 4 4 2 4 5 4 4 56 0.283 0.25 1 0.25 0 118 0.888 3 5 7 11 14 17 1.272 0.519 1.742 0.546 1.709 0.537 1.585 0.486 0.855 0.434 1.097 0.472 -0.748 0.44 -0.54 0.332 -0.549 0.341 -0.73 0.424 1.031 0.705 0.966 0.758 0.133 0.733 1.342 5515 4 181
0 1 2 2 2 1 1 0 0 2 0 1 1 1 1 0 2 1 1 2 2 2 2 2 2 2 2 2 0 0 2 1 2 2 2 2 1 0 1 2 2 2 3 1 1 2 2 3 3 2 1 2 3 3 3 3 3 6 1 2 5 4 2 2 3 5 4 3 1 3 2 2 2 1 3 4 1 2 5 4 0 0 2 4 2 0 0 1 1 2 1 2 3 2 2 3 2 2 * * 3 0 * 4 0 0 1 0 1 * * * 1 4 4 4 4 3 5 5 5 5 5 5 5 2 4 60 0.808 0 * 0 0 104 0.033 3 5 7 11 14 17 -0.484 0.398 -1.022 0.359 -0.433 0.363 0.407 0.371 -0.281 0.362 0.023 0.38 0.304 0.431 0.687 0.33 0.501 0.339 -0.863 0.411 -0.677 0.456 -0.393 0.561 -1.441 0.748 0.558 5516 2 395
0 1 1 2 2 2 2 1 1 1 1 1 2 1 1 1 1 1 2 1 2 2 1 1 1 2 2 2 1 1 1 2 1 2 2 * * * * * * * 1 1 4 1 1 4 2 2 1 3 2 2 3 1 3 5 1 3 3 2 3 2 2 3 3 2 1 3 1 1 3 0 3 3 1 3 2 2 2 2 3 2 2 1 2 2 4 3 3 2 3 3 3 3 3 3 3 0 3 0 1 4 0 1 * * 1 13 * 3 0 3 5 4 4 * * 5 3 3 3 5 5 5 5 50 -0.506 0.25 1 0.25 0 104 0.033 3 4 6 10 14 17 -0.08 0.425 -0.426 0.369 -0.341 0.363 0.011 0.367 0.05 0.388 0.056 0.646 0.642 0.443 0.559 0.333 0.549 0.34 0.857 0.414 0.602 0.623 0.534 0.667 -1.296 0.667 1.381 5517 4 40
1 1 1 2 2 2 2 1 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 2 2 1 2 2 2 2 2 2 2 1 3 3 2 3 1 1 1 2 2 2 3 1 3 6 0 3 4 4 5 2 2 3 3 0 1 2 2 2 2 1 3 5 1 3 3 1 5 1 2 3 4 0 1 0 1 3 0 2 3 3 3 3 3 3 2 3 3 3 1 4 0 1 * * 1 15 * 4 0 5 4 5 4 3 5 5 5 5 4 4 4 3 5 61 0.94 0 * 0 0 115 0.705 3 5 7 11 14 17 0.6 0.461 1.019 0.458 1.392 0.493 1.413 0.463 0.808 0.41 1.198 0.494 0.234 0.432 0.15 0.329 -0.081 0.337 -0.947 0.406 0.907 0.648 0.652 0.667 1.103 0.704 0.55 5518 5 349
* * 0 0 0 0 2 * * * * * * * 2 2 2 * 1 0 2 * * * * * * * * 2 * * 0 0 * 2 2 1 0 1 2 2 0 1 4 0 4 4 * * * * * * * * * * * * * * * * * * * 1 0 4 0 0 3 0 4 5 1 2 5 0 1 0 3 5 1 0 * * * * * * 3 3 1 2 3 2 * * * * * * * 0 1 0 1 8 * 2 0 1 1 1 1 5 * * 5 5 5 5 5 5 5 44 -1.294 5.5 * * * 84 -1.19 3 5 7 * 14 17 -1.466 0.467 -0.787 0.642 -0.462 0.408 -0.596 0.561 -0.813 0.447 -0.305 0.377 0.596 0.485 0.229 0.422 0.072 0.424 0.077 0.75 -0.671 0.501 -0.589 0.657 -0.254 0.958 0.831 5520 2 252
